Name	SMILES	Formula	ƒÂD	ƒÂP	ƒÂH	ƒÂHDon	ƒÂHAcc	MWt	Density	MVol
DB06016	CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=C(Cl)C(Cl)=CC=C2)CC1	C21H32Cl2N4O	19.96	9.76	7.15	3.2	6.1	427.4	1.198	356.7
DB06144	FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=C1C=CC(Cl)=C2	C24H26ClFN4O	20.11	5.61	5.76	2.6	4.9	440.9	1.275	345.8
DB06147	NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1	C9H9N3O2S2	21.49	17.13	14.64	8.3	10.4	255.3	1.535	166.3
DB06148	CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21	C18H20N2	20.16	6.42	4.86	0.2	4.4	264.4	1.092	242
DB06150	COC1=NC(OC)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1	C12H14N4O4S	20.7	16.42	12.53	7.2	6.9	310.3	1.429	217.2
DB06151	CC(=O)N[C@@H](CS)C(O)=O	C5H9NO3S	18.74	15.24	17.01	17.5	11.4	163.2	1.317	123.9
DB06155	CC1=C(N(N=C1C(=O)NN1CCCCC1)C1=C(Cl)C=C(Cl)C=C1)C1=CC=C(Cl)C=C1	C22H21Cl3N4O	21.29	8.84	5.41	3.1	4.9	463.8	1.338	346.5
DB06176	[H]\C(C)=C1\N=C(O)[C@@]2([H])CSSCCC([H])=C([H])[C@]([H])(CC(O)=N[C@]([H])(C(C)C)C(O)=N2)OC(=O)[C@@]([H])(N=C1O)C(C)C	C24H36N4O6S2	17.47	9.91	6	15.8	5.5	540.7	1.068	506.2
DB06196	Error									
DB06201	NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1	C10H8F2N4O	19.13	14.72	9.49	5.1	7.7	238.2	1.376	173.1
DB06203	CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O	C18H21N5O2	20.01	7.11	6.41	1.8	5.2	339.4	1.175	288.9
DB06204	CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1	C14H23NO	17.17	2.96	6.93	5.4	4	221.3	0.944	234.4
DB06206	Error									
DB06207	C[C@H](CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC1=CC=CC=C1OCC(F)(F)F	C25H32F3N3O4	18.77	9.99	9.06	7.6	5.6	495.5	1.291	383.8
DB06209	CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C2CC2)C2=CC=CC=C2F)S1	C20H20FNO3S	19.52	5.87	6.42	1.5	6.1	373.4	1.28	291.6
DB06210	CC1=NN(C(=O)\C1=N/NC1=C(O)C(=CC=C1)C1=CC=CC(=C1)C(O)=O)C1=CC=C(C)C(C)=C1	C25H22N4O4	20.38	6.14	7.91	9.3	3.2	442.5	1.355	326.6
DB06211	[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@H](CNS(N)(=O)=O)C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O	C15H24N4O6S2	19.14	13.2	12.82	2.3	11.2	420.5	1.388	303
DB06212	CC1=CC=CC=C1C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCC[C@@H](O)C2=C1C=CC(Cl)=C2	C26H25ClN2O3	20.07	10.53	7.65	7.6	7.1	448.9	1.318	340.5
DB06213	CNC(=O)C1=CN(N=C1)C1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(N)=N1	C15H18N8O5	20.3	17.32	14.22	8.3	13	390.4	1.457	268
DB06216	Error									
DB06218	COC[C@@H](NC(C)=O)C(=O)NCC1=CC=CC=C1	C13H18N2O3	18.9	14.55	9.57	7.2	6.9	250.3	1.168	214.3
DB06219	Error									
DB06228	ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O	C19H18ClN3O5S	21.2	11.69	9.98	4.8	8.7	435.9	1.417	307.5
DB06237	COC1=C(Cl)C=C(CNC2=C(C=NC(=N2)N2CCC[C@H]2CO)C(=O)NCC2=NC=CC=N2)C=C1	C23H26ClN7O3	21.49	15.3	9.23	6.4	8.2	484	1.388	348.7
DB06243	NCCCC(N)(C(F)F)C(O)=O	C6H12F2N2O2	16.93	8.01	14.14	10.6	8.4	182.2	1.251	145.6
DB06255	OP(O)(=O)C(NC1CCCCCC1)P(O)(O)=O	C8H19NO6P2	23.32	17.92	41.67	25.3	27.4	287.2	1.475	194.7
DB06261	[H]N([H])CC(=O)CCC(=O)OCCCCCC	C11H21NO3	16.75	6.73	8.52	2.3	6.2	215.3	0.998	215.6
DB06262	N[C@@H]([C@H](O)C1=CC(O)=C(O)C=C1)C(O)=O	C9H11NO5	20.31	9.6	21.31	14.4	13.4	213.2	1.452	146.8
DB06267	CCCOC1=C(C=C(C=C1)S(=O)(=O)NCCC1CCCN1C)C1=NC(=O)C2=C(N1)C(CCC)=NN2C	C25H37N6O4S	18.7	12.92	5.75	2.2	1.9	517.7	1.218	425
DB06268	CC1=NOC(NS(=O)(=O)C2=C(SC=C2)C(=O)CC2=CC3=C(OCO3)C=C2C)=C1Cl	C18H15ClN2O6S2	21.1	13.63	9.05	2.7	8.1	454.9	1.536	296.2
DB06274	C[C@H]1CN(C[C@H](CC2=CC=CC=C2)C(=O)NCC(O)=O)CC[C@@]1(C)C1=CC(O)=CC=C1	C25H32N2O4	19.32	7.3	9.95	7.8	5.7	424.5	1.13	375.8
DB06282	OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1	C21H25ClN2O3	19.36	4.83	8.02	4	6.2	388.9	1.192	326.3
DB06287	Error									
DB06288	CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC	C17H27N3O4S	18.9	14.32	9.94	8.1	5.4	369.5	1.239	298.3
DB06290	[H]\C1=C([H])\[C@]2([H])C[C@]2(N=C(O)[C@]2([H])C[C@]([H])(C[C@@]2([H])C(=O)N(C)CCCC1)OC1=C2C=CC(OC)=C(C)C2=NC(=C1)C1=NC(=CS1)C(C)C)C(O)=NS(=O)(=O)C1CC1	C38H47N5O7S2	20.77	9.95	3.59	5.9	3.3	749.9	1.289	581.9
DB06292	CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1	C21H25ClO6	18.74	7.12	11.2	9	10.1	408.9	1.203	340
DB06335	N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2	C18H25N3O2	17.69	12.28	5.94	3.5	5.7	315.4	1.305	241.8
DB06401	CC1=C(N(CC2=CC=C(OCCN3CCCCCC3)C=C2)C2=C1C=C(O)C=C2)C1=CC=C(O)C=C1	C30H34N2O3	20.47	4.07	8.81	7.2	4.5	470.6	1.136	414.4
DB06402	Error									
DB06403	COC([C@H](OC1=NC(C)=CC(C)=N1)C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1	C22H22N2O4	19.53	4.55	5.73	2	5.2	378.4	1.189	318.3
DB06410	[H]\C(\C(\[H])=C1/CCC[C@@]2(C)[C@@]1([H])CC[C@]2([H])[C@]([H])(C)C(\[H])=C(/[H])[C@]([H])(C)C(C)C)=C1/C[C@@]([H])(O)C[C@]([H])(O)C1=C	C28H44O2	17.35	2.56	5.38	4.3	5	412.6	0.964	428
DB06412	[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)\C(C[C@]12C)=C/O	C21H32O3	18.85	7.24	7.45	5.1	6	332.5	1.089	305.4
DB06413	NC(=O)C[S@@](=O)C(C1=CC=CC=C1)C1=CC=CC=C1	C15H15NO2S	19.78	12.89	8.4	4.5	7	273.3	1.209	226.1
DB06414	CC1=CC(=CC(C)=C1OC1=C(Br)C(N)=NC(NC2=CC=C(C=C2)C#N)=N1)C#N	C20H15BrN6O	21.6	10.1	6.5	7.8	4.5	435.3	1.49	292.1
DB06441	CSCCNC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)C(Cl)(Cl)P(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC(SCCC(F)(F)F)=N1	C17H25Cl2F3N5O12P3S2	22.66	25.59	30.18	14.3	18.3	776.4	1.713	453.2
DB06480	COCCCN1CCC(CC1)NC(=O)C1=C2OCCC2=C(N)C(Cl)=C1	C18H26ClN3O3	19.77	8.67	9.44	5.1	7.1	367.9	1.269	289.9
DB06589	CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1	C21H23N7O2S	21.79	9.97	7.39	3.8	7.1	437.5	1.359	322.1
DB06590	[H][C@]12SCC(SC3=NC(=CS3)C3=CC=[N+](C)C=C3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC)\C1=NSC(NP(O)(O)=O)=N1)C([O-])=O	C22H21N8O8PS4	23.17	16.47	22.76	6.1	17	684.7	1.654	413.9
DB06594	COC1=CC2=C(C=CC=C2CCNC(C)=O)C=C1	C15H17NO2	19.82	8.33	8.01	4	7	243.3	1.147	212.2
DB06603	[H]\C(=C(\[H])C1=CC=C(CNCCC2=C(C)NC3=CC=CC=C23)C=C1)C(O)=NO	C21H23N3O2	19.43	5.29	9.2	1.7	8.4	349.4	1.231	283.9
DB06605	COC1=CC=C(C=C1)N1N=C(C(N)=O)C2=C1C(=O)N(CC2)C1=CC=C(C=C1)N1CCCCC1=O	C25H25N5O4	20.96	9.85	8.06	3.2	5.8	459.5	1.34	342.8
DB06614	[H][C@](N=C(C)O)(C(CC)CC)[C@]1([H])[C@]([H])(O)[C@]([H])(C[C@@]1([H])NC(N)=N)C(O)=O	C15H28N4O4	17.27	9.69	13.45	3.6	13.8	328.4	1.131	290.3
DB06616	COC1=CC(NC2=C(C=NC3=CC(OCCCN4CCN(C)CC4)=C(OC)C=C23)C#N)=C(Cl)C=C1Cl	C26H29Cl2N5O3	20.93	5.29	6.58	2.6	3	530.4	1.278	415.1
DB06623	CCOC(=O)NC1=C(N)N=C(NCC2=CC=C(F)C=C2)C=C1	C15H17FN4O2	19.57	10.39	10.18	7.3	6.7	304.3	1.283	237.2
DB06636	[H]C(C)(OC(=O)N(C)C1=C(COC(=O)CNC)C=CC=N1)[N+]1=CN(C[C@](O)(C2=C(F)C=CC(F)=C2)[C@@]([H])(C)C2=NC(=CS2)C2=CC=C(C=C2)C#N)N=C1	C35H35F2N8O5S	22.07	7.9	6.89	0.1	8.5	731.8	1.32	554.6
DB06637	NC1=CC=NC=C1	C5H6N2	19.82	9.21	12.63	7.3	9.4	94.1	1.084	86.8
DB06663	Error									
DB06684	NC(=O)C1=CC2=C(O1)C=CC(=C2)N1CCN(CCCCC2=CNC3=C2C=C(C=C3)C#N)CC1	C26H27N5O2	20.3	12.4	8.78	5.7	5.2	441.5	1.316	335.6
DB06689	Error									
DB06690	Error									
DB06691	COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1	C17H23N3O	18.89	5.2	6.23	0.1	6.1	285.4	1.079	264.6
DB06694	CC1=CC(=CC(C)=C1CC1=NCCN1)C(C)(C)C	C16H24N2	17.24	4.09	2.49	4.2	1.4	244.4	1.006	242.9
DB06695	CCCCCCOC(=O)N=C(N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=CC=CC=N3)N2C)C=C1	C34H43N7O5	20.2	8.39	6.69	2.8	2.7	629.8	1.218	516.9
DB06696	NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O	C22H44N6O10	17.86	12.06	9.99	36.7	17.4	552.6	1.202	459.8
DB06697	[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](OC)[C@@H]2C)O4	C16H26O5	17.01	5.17	5.29	4.6	3.7	298.4	1.092	273.3
DB06698	CNCCC1=CC=CC=N1	C8H12N2	18.2	6.17	6.57	2.5	5.9	136.2	0.975	139.7
DB06699	Error									
DB06700	CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1	C16H25NO2	18.21	5.08	9.6	7.3	6.9	263.4	1.047	251.5
DB06701	COC(=O)[C@@H]([C@H]1CCCCN1)C1=CC=CC=C1	C14H19NO2	17.85	3.65	5.13	2	4.9	233.3	1.074	217.3
DB06702	CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C	C26H37NO3	17.26	2.73	4.71	2.5	4.6	411.6	1.021	403.1
DB06703	Error									
DB06704	NC(N)=NCC1=CC(I)=CC=C1	C8H10IN3	19.96	7.05	5.41	4.3	3.5	275.1	1.76	156.3
DB06705	Error									
DB06706	CNC(C)CCC=C(C)C	C9H19N	16.27	2.58	4.13	1.9	3.6	141.3	0.8	176.5
DB06707	C[C@H](N)[C@H](O)C1=CC(O)=C(O)C=C1	C9H13NO3	19.71	8.08	17.32	11.5	11.1	183.2	1.249	146.7
DB06708	CCCCN(CCCC)CC(O)C1=C2C(=CC(Cl)=C1)\C(=C/C1=CC=C(Cl)C=C1)C1=C2C=CC(Cl)=C1	C30H32Cl3NO	19.45	3.31	5.41	4.4	3.7	528.9	1.209	437.5
DB06709	Error									
DB06710	[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	C20H30O2	18.81	5.27	5.23	3.2	4.1	302.4	1.081	279.7
DB06711	C(C1=NCCN1)C1=CC=CC2=CC=CC=C12	C14H14N2	19.69	7.36	4.94	4.5	4.3	210.3	1.18	178.3
DB06712	COC(=O)C1=C(NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N	C19H19N3O6	18.19	7.38	6.73	0.1	6.7	385.4	1.239	311
DB06713	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(C=C3CC[C@@]21[H])=NO	C21H29NO2	17.74	4.03	7.79	7.2	3.9	327.5	1.128	290.2
DB06714	CNC(C)CC1CCCCC1	C10H21N	16.63	2.17	3.81	2.2	3.2	155.3	0.854	181.9
DB06715	Error									
DB06716	CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O	C13H21O5P	19.32	10.64	18.35	11	14.1	288.3	1.179	244.6
DB06717	C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N(N2)P(O)(O)=O)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F	C23H22F7N4O6P	19.89	9.71	15.61	9.4	9.9	614.4	1.472	417.4
DB06718	[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC3=NNC=C3C[C@]12C	C21H32N2O	18.42	6.5	5	0.1	3.5	328.5	1.088	302
DB06723	Error									
DB06724	Error									
DB06725	CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=C(Cl)S2)S1(=O)=O	C13H10ClN3O4S2	21.42	18.77	14.3	6.7	13.7	371.8	1.666	223.2
DB06729	NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=NN1C1=CC=CC=C1	C15H15N4O2S	21.13	14.56	10.97	9.1	6.9	315.4	1.343	234.8
DB06730	CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1C=C[C@@]2(O)C#C	C21H26O2	18.45	5.54	5.64	4.6	3.1	310.4	1.097	283.1
DB06737	CC(C(O)=O)C1=CC=C2SC3=C(C=CC=C3)C(=O)CC2=C1	C17H14O3S	20.54	8	9.09	5.6	7.3	298.4	1.357	219.9
DB06738	CCC(=O)C1(CCN(C)CC1)C1=CC(O)=CC=C1	C15H21NO2	18.39	5.71	8.03	5.2	4.8	247.3	1.023	241.7
DB06751	CCOC1=C(OCC)C=C(\C=C2/NCCC3=CC(OCC)=C(OCC)C=C23)C=C1	C24H31NO4	18.8	4.89	5.81	2.2	3.2	397.5	1.138	349.2
DB06756	Error									
DB06757	[Mn++]	N	NaN	NaN	NaN	NaN	NaN	0	NaN	0
DB06764	C1CN=C(N1)C1CCCC2=CC=CC=C12	C13H16N2	19.06	7.04	3.66	4.6	2.9	200.3	1.096	182.8
DB06766	CN1CCC(CC1)=C1C2=NC=C(C=O)N2CCC2=CC=CC=C12	C19H21N3O	19.72	0.1	5.9	1.9	5.6	307.4	1.15	267.2
DB06768	Error									
DB06769	CN1C(CCCC(O)=O)=NC2=CC(=CC=C12)N(CCCl)CCCl	C16H21Cl2N3O2	19.07	7.36	7.96	6.3	6.1	358.3	1.291	277.6
DB06770	OCC1=CC=CC=C1	C7H8O	18.98	6	12.5	8.4	8.6	108.1	1.043	103.6
DB06771	N[C@@H]1CCCCN(C1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1Cl)C(O)=O	C19H21ClFN3O3	20.79	13.87	10.67	7.1	8	393.8	1.503	262
DB06772	Error									
DB06774	COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1	C18H27NO3	18.2	12.05	7.98	6.9	5	305.4	1.051	290.7
DB06775	NC(=O)N[C@@H](CCC(O)=O)C(O)=O	C6H10N2O5	17.53	15.03	22.73	17.1	13.5	190.2	1.393	136.5
DB06777	[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O	C24H40O4	17.67	4.96	8.41	5.2	5.9	392.6	1.041	376.9
DB06781	[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C	C27H34F2O7	18.54	6.55	4.97	3	5.6	508.5	1.272	399.7
DB06782	OCC(S)CS	C3H8OS2	18.79	10.17	16.77	15.1	13.1	124.2	1.221	101.7
DB06783	Error									
DB06785	Error									
DB06786	[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C	C24H32ClFO5	18.85	8.37	4.59	1	3.9	454.9	1.266	359.4
DB06787	Error									
DB06788	Error									
DB06789	[H][C@@]12CC[C@](OC(=O)CCCCC)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	C27H40O4	18.41	5.13	3.21	0.9	2.9	428.6	1.077	398.1
DB06791	Error									
DB06792	Error									
DB06793	[H][C@](C)(CN(C)C)[C@@](CC1=CC=CC=C1)(OC(=O)CC)C1=CC=CC=C1	C22H29NO2	17.47	1.45	3.4	0.1	2.8	339.5	1.018	333.6
DB06794	OC(=O)C(=O)NC1=CC(=CC(NC(=O)C(O)=O)=C1Cl)C#N	C11H6ClN3O6	20.94	21.04	18.1	15.6	11.1	311.6	1.714	181.8
DB06795	NCC1=CC=C(C=C1)S(N)(=O)=O	C7H10N2O2S	19.97	15.96	11.42	7.7	8.9	186.2	1.358	137.1
DB06796	Error									
DB06799	C1N2CN3CN1CN(C2)C3	C6H12N4	19.19	6.46	10.42	0.1	11.2	140.2	1.183	118.5
DB06800	Error									
DB06802	NC(=O)CC1=CC=CC(C(=O)C2=CC=CC=C2)=C1N	C15H14N2O2	20.26	11.62	8.31	7.9	7.2	254.3	1.252	203.2
DB06803	OC1=C(C=C(Cl)C=C1)C(=O)NC1=C(Cl)C=C(C=C1)[N+]([O-])=O	C13H8Cl2N2O4	21.69	13.42	10.67	10.2	7.2	327.1	1.534	213.3
DB06804	CCCCCCCCCC1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1	C33H60O10	16.3	7.73	5.86	3.1	6.9	616.8	1.057	583.8
DB06809	C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1	C28H54N8	19.54	14.8	6.85	4.2	4.9	502.8	1.014	496
DB06810	Error									
DB06811	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	C30H62O10	15.48	4.77	7.5	3	7.7	582.8	1.018	572.5
DB06813	NC1=NC2=NC=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N=C2C(N)=N1	C23H23N7O5	19.92	12.9	13.34	9.7	5.2	477.5	1.362	350.6
DB06816	CN(C)C1=CC2=C(C=C1)[N+](C)=C(\C=C\C1=C(C)N(C(C)=C1)C1=CC=CC=C1)C=C2	C26H29N3	19.44	2.31	3.96	0.1	4.5	381.5	0.983	388.2
DB06817	CN1C(=O)C(O)=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1	C20H21FN6O5	18.67	17.58	9.5	5.7	7.7	444.4	1.404	316.5
DB06819	Error									
DB06820	ClC1=CC=C(CSC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1	C18H15Cl3N2S	20.76	6.55	4.44	0.5	3.8	397.7	1.349	294.8
DB06823	CC(S)C(O)=NCC(O)=O	C5H9NO3S	17.82	11.7	14.24	15.4	10.5	163.2	1.334	122.4
DB06824	NCCNCCNCCN	C6H18N4	17.34	6.41	14.64	6.2	14	146.2	0.961	152.1
DB06825	Error									
DB06826	CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O	C22H38O5	16.8	6.81	8.44	6.5	6.3	382.5	1.014	377.4
DB06827	[H][C@@]1(C[C@H](O)NC(=N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CNC1=O)NC(=O)C[C@@H](N)CCCN)=C\NC(N)=O	C25H43N13O10	19.51	39.97	19.02	45.8	13	685.7	1.416	484.4
DB07615	COC1=CC=C(\C=C\C(=O)NC2=CC=CC=C2C(O)=O)C=C1OC	C18H17NO5	20.05	10.03	10.64	6.9	5.1	327.3	1.302	251.4
DB08439	CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1	C19H18N2O4S	19.52	13.83	6.41	2.5	6.4	370.4	1.187	312
DB08604	OC1=CC(Cl)=CC=C1OC1=C(Cl)C=C(Cl)C=C1	C12H7Cl3O2	20.97	6.96	8.63	6.6	5.5	289.5	1.477	196.1
DB08792	CN(C(=O)C(Cl)Cl)C1=CC=C(O)C=C1	C9H9Cl2NO2	20.03	10.59	9.64	10.3	6.2	234.1	1.393	168
DB08795	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N=[N+]=[N-])C1=CC=CC=C1)C(O)=O	C16H18N5O4S	19.65	13.48	15.18	8	11.9	376.4	1.382	272.3
DB08796	O=C(OCCOCCN1CCCCC1)N1C2=CC=CC=C2SC2=C1N=CC=C2	C21H25N3O3S	20.36	8.57	5.64	0.1	6.6	399.5	1.281	311.8
DB08797	NC(=O)C1=CC=CC=C1O	C7H7NO2	19.72	13.49	16.11	12.8	10.2	137.1	1.252	109.6
DB08798	CC1=C(C)N=C(NS(=O)(=O)C2=CC=C(N)C=C2)O1	C11H13N3O3S	19.86	15.03	11.38	7.8	8.2	267.3	1.364	195.9
DB08799	C(N(CC1=CC=CC=C1)C1=CC=CC=C1)C1=NCCN1	C17H19N3	18.87	5.78	5.15	4.4	4.5	265.4	1.159	228.9
DB08800	CN(C)CCN(CC1=CC=C(Cl)C=C1)C1=CC=CC=N1	C16H20ClN3	19.15	5.01	5.5	0.1	5.6	289.8	1.133	255.8
DB08801	CC(C1=C(CCN(C)C)CC2=CC=CC=C12)C1=CC=CC=N1	C20H24N2	18.61	3.51	4.27	0.1	4.8	292.4	1.062	275.4
DB08802	CC(CN1C2=CC=CC=C2SC2=C1N=CC=C2)N(C)C	C16H19N3S	19.79	8.1	6.11	1.7	6.2	285.4	1.202	237.4
DB08803	CC(C)C1=C(OCC2=NCCN2)C=C(C)C=C1	C14H20N2O	17.91	7.03	4.12	4.2	3.3	232.3	1.077	215.6
DB08804	CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C	C28H44O3	17.93	3.27	3.09	0.2	2.9	428.6	1.024	418.4
DB08806	CC(=O)OCC(=O)NCCCOC1=CC=CC(CN2CCCCC2)=C1	C19H28N2O4	18.69	8.21	7.31	3.3	5.2	348.4	1.144	304.5
DB08807	CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)OC(=O)C1=CC=CC=C1	C23H28N2O3	18.48	5.19	4.48	0.1	3.2	380.5	1.134	335.4
DB08808	CC1=CC(OCC(O)CNC(C)(C)C)=C(Cl)C=C1	C14H22ClNO2	17.75	4.91	3.64	6.9	9.7	271.8	1.096	247.9
DB08810	CCOC1=CC(N)=C(C=C1C(=O)NC1CCN(CC2CCC=CC2)CC1)[N+]([O-])=O	C21H30N4O4	19.73	9.27	8.41	6.7	3.9	402.5	1.208	333.2
DB08811	CCC1C2=CC(OC)=C(OC)C=C2C(=NN=C1C)C1=CC(OC)=C(OC)C=C1	C22H26N2O4	18.33	7.42	3.94	4.4	0.1	382.4	1.2	318.7
DB08815	O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(CC1)C1=NSC2=CC=CC=C12	C28H36N4O2S	20.68	7.47	5.31	0.1	4.6	492.7	1.207	408.3
DB08816	CCCSC1=NC2=C(N=NN2[C@@H]2C[C@H](OCCO)[C@@H](O)[C@H]2O)C(N[C@@H]2C[C@H]2C2=CC(F)=C(F)C=C2)=N1	C23H28F2N6O4S	19.96	10.82	7.87	5.7	9.5	522.6	1.351	386.7
DB08818	Error									
DB08819	CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\C(F)(F)COC1=CC=CC=C1	C25H34F2O5	17.23	6.06	6.6	5	5.6	452.5	1.112	407.1
DB08820	CC(C)(C)C1=CC(=C(O)C=C1NC(=O)C1=CNC2=CC=CC=C2C1=O)C(C)(C)C	C24H28N2O3	18.56	10.07	7.63	8.9	3.2	392.5	1.168	336
DB08822	CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NOC(=O)N1)C(=CC=C2)C(=O)OCC1=C(C)OC(=O)O1	C30H24N4O8	20.65	13.84	4.88	3.3	3.2	568.5	1.451	391.9
DB08823	Error									
DB08824	COC(=O)[C@@H]1C2CCC(C[C@@H]1C1=CC=C(I)C=C1)N2CCCF	C18H23FINO2	19.02	4.57	5.06	0.8	3.8	431.3	1.419	303.9
DB08826	CN1C=CC(=O)C(O)=C1C	C7H9NO2	19.08	9.76	12.51	7.1	11.3	139.2	1.195	116.5
DB08827	FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)C2=C(C=CC=C2)C2=CC=C(C=C2)C(F)(F)F)C2=CC=CC=C2C2=CC=CC=C12	C39H37F6N3O2	19.66	8.2	4	3.5	2.9	693.7	1.253	553.5
